taxid,contig_count,total_bp,Name,Rank,FullLineage,FullLineageTaxIDs,FullLineageRanks
12135.0,18,126164,rhinovirus A23,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A23,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;12135,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
10335.0,1,124884,Human alphaherpesvirus 3,no rank,Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Varicellovirus;Varicellovirus humanalpha3;Human alphaherpesvirus 3,10239;2731341;2731360;2731361;2731363;548681;3044472;10293;10319;3050294;10335,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
1219407.0,17,120745,rhinovirus C42,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C42,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1219407,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185901.0,17,119975,rhinovirus A30,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A30,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185901,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
12069.0,16,117934,Coxsackievirus A21,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Coxsackievirus A21,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;12069,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
138949.0,16,116695,Enterovirus B,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
138948.0,15,111024,Enterovirus A,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
12060.0,15,109808,Echovirus E9,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E9,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;12060,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
45101.0,15,109398,Echovirus E25,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E25,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;45101,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
38768.0,88,107215,European bat lyssavirus,species,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Lyssavirus;unclassified Lyssavirus;European bat lyssavirus,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11286;327825;38768,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;subfamily;genus;no rank;species
185900.0,15,106695,rhinovirus B27,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus B;rhinovirus B27,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147712;185900,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1219376.0,15,106097,rhinovirus C2,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C2,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1219376,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
82639.0,14,99877,Coxsackievirus B2,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Coxsackievirus B2,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;82639,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
44129.0,14,99523,rhinovirus A29,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A29,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;44129,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
147675.0,14,99492,rhinovirus A20,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A20,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;147675,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2094116.0,14,99479,rhinovirus C56,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C56,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2094116,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185924.0,14,99186,rhinovirus A67,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A67,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185924,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185902.0,13,92397,rhinovirus A31,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A31,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185902,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
573824.0,13,92337,rhinovirus A1,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A1,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;573824,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1219416.0,13,90537,rhinovirus C1,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C1,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1219416,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
42786.0,13,90209,Coxsackievirus A5,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;Coxsackievirus A5,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;42786,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
147711.0,12,85239,Rhinovirus A,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
185934.0,12,85202,rhinovirus A80,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A80,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185934,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2045079.0,12,84528,rhinovirus C44,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C44,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2045079,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
741158.0,5,82856,Homo sapiens subsp. 'Denisova',subspecies,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Homininae;Homo;Homo sapiens;Homo sapiens subsp. 'Denisova',131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;9443;376913;314293;9526;314295;9604;207598;9605;9606;741158,no rank;superkingdom;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;clade;clade;clade;class;clade;clade;clade;superorder;order;suborder;infraorder;parvorder;superfamily;family;subfamily;genus;species;subspecies
1295563.0,11,81917,Enterovirus C99,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Enterovirus C99,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;1295563,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2650411.0,11,81826,Enterovirus C104,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Enterovirus C104,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;2650411,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
185920.0,11,78137,rhinovirus A61,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A61,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185920,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
325445.0,10,74956,Enterovirus C96,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Enterovirus C96,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;325445,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
306588.0,10,74405,Enterovirus A76,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;Enterovirus A76,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;306588,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
39767.0,10,70921,rhinovirus A11,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A11,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;39767,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2960865.0,10,70530,Norwavirus sp.,species,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Nairoviridae;Norwavirus;unclassified Norwavirus;Norwavirus sp.,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980415;2842910;2852632;2960865,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;no rank;species
108098.0,2,70137,Human mastadenovirus B,species,Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Human mastadenovirus B,10239;2732004;2732005;2732008;2732529;2732559;10508;10509;108098,superkingdom;clade;kingdom;phylum;class;order;family;genus;species
2712269.0,118,69429,Haseki tick virus,species,Viruses;Riboviria;unclassified Riboviria;Haseki tick virus,10239;2559587;2585030;2712269,superkingdom;clade;no rank;species
1608045.0,7,69228,Changping Tick Virus 3,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Jingchuvirales;Chuviridae;Mivirus;Mivirus dermacentoris;Changping Tick Virus 3,10239;2559587;2732396;2497569;2497570;2497574;2499407;2501952;2507291;2845621;1608045,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
129875.0,2,68250,Human mastadenovirus A,species,Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Human mastadenovirus A,10239;2732004;2732005;2732008;2732529;2732559;10508;10509;129875,superkingdom;clade;kingdom;phylum;class;order;family;genus;species
42788.0,9,66567,Coxsackievirus A8,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;Coxsackievirus A8,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;42788,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
318566.0,9,66562,Enterovirus B83,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B83,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;318566,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
47515.0,9,66536,Echovirus E33,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E33,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;47515,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
12071.0,9,66339,Coxsackievirus B1,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Coxsackievirus B1,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;12071,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
147712.0,9,65003,Rhinovirus B,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus B,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147712,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
12130.0,9,63582,rhinovirus A2,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A2,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;12130,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1418041.0,9,63271,rhinovirus C36,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C36,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1418041,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
97469.0,7,62906,Alphavirus M1,no rank,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Getah virus;Alphavirus M1,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;59300;97469,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
31631.0,2,61482,Human coronavirus OC43,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43,10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631,superkingdom;clade;kingdom;phylum;class;order;suborder;family;subfamily;genus;subgenus;species;no rank
3052505.0,3,57338,Orthomarburgvirus marburgense,species,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Filoviridae;Orthomarburgvirus;Orthomarburgvirus marburgense,10239;2559587;2732396;2497569;2497570;2497574;11157;11266;3044783;3052505,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species
147672.0,8,56966,rhinovirus A28,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A28,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;147672,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
44133.0,8,56751,rhinovirus A58,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A58,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;44133,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
277944.0,2,55106,Human coronavirus NL63,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63,10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944,superkingdom;clade;kingdom;phylum;class;order;suborder;family;subfamily;genus;subgenus;species
185896.0,8,50765,rhinovirus A22,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A22,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185896,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
44130.0,7,50250,rhinovirus B3,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus B;rhinovirus B3,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147712;44130,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2032983.0,7,50012,rhinovirus C53,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C53,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2032983,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1219380.0,7,49502,rhinovirus C8,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C8,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1219380,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
